"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","note_indicator.label","note_source.label"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2015",1750,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2015",932.708,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2015",464.253,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2014",1680,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2014",893.941,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2014",532.566,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2013",1600,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2013",854.412,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2013",506.23,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2012",1500,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2012",786.184,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2012",460.611,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2011",1386,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2011",721.798,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2011",467.793,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2010",1317,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2010",675.578,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2010",436.772,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2009",1276,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2009",629.374,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2009",408.956,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2008",1126,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2008",561.352,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2008",467.367,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2007",936,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2007",462.624,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2007",338.156,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2006",899,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2006",430.297,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2006",289.705,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2005",849,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2005",400.942,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2005",262.403,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2004",824,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2004",402.884,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2004",225.282,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2003",800,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2003",396.952,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2003",205.704,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2002",760,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2002",374.839,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2002",186.273,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2001",760,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2001",371.353,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2001",185.642,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2000",700,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2000",345.661,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2000",161.065,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1999",650,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1999",339.958,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1999",163.847,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1998",500,"Moneda: POL - Zloty (PLN)",
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1998",272.96,"Moneda: POL - Zloty (PLN)",
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1998",143.868,"Moneda: POL - Zloty (PLN)",
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1997",450,"Moneda: POL - Zloty (PLN)",
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1997",267.59,"Moneda: POL - Zloty (PLN)",
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1997",137.225,"Moneda: POL - Zloty (PLN)",
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1996",370,"Moneda: POL - Zloty (PLN)",
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1996",247.318,"Moneda: POL - Zloty (PLN)",
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1996",137.235,"Moneda: POL - Zloty (PLN)",
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1995",305,"Moneda: POL - Zloty (PLN)",
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1995",237.383,"Moneda: POL - Zloty (PLN)",
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1995",125.774,"Moneda: POL - Zloty (PLN)",
